curb_loc,tree_dbh,status,health,spc_common
OnCurb,2,Alive,Good,ginkgo
OnCurb,4,Alive,Good,ginkgo
OnCurb,4,Alive,Good,American linden
OnCurb,14,Alive,Good,ginkgo
OnCurb,5,Alive,Good,honeylocust
OnCurb,11,Alive,Good,honeylocust
OnCurb,3,Alive,Fair,littleleaf linden
OnCurb,11,Alive,Good,littleleaf linden
OnCurb,8,Alive,Good,littleleaf linden
OnCurb,10,Alive,Fair,littleleaf linden
OnCurb,19,Alive,Good,Norway maple
OffsetFromCurb,19,Alive,Good,Norway maple
OnCurb,10,Alive,Good,littleleaf linden
OnCurb,10,Alive,Fair,littleleaf linden
OnCurb,3,Alive,Good,littleleaf linden
OnCurb,9,Alive,Good,ginkgo
OnCurb,15,Alive,Fair,ginkgo
OnCurb,11,Alive,Good,American linden
OnCurb,9,Alive,Good,American linden
OnCurb,5,Alive,Good,honeylocust
OnCurb,4,Alive,Good,littleleaf linden
OnCurb,5,Alive,Good,honeylocust
OnCurb,7,Alive,Good,ginkgo
OnCurb,9,Alive,Good,Kentucky coffeetree
OnCurb,5,Alive,Good,Kentucky coffeetree
OnCurb,12,Alive,Poor,Norway maple
OnCurb,26,Alive,Good,pin oak
OffsetFromCurb,4,Alive,Good,pin oak
OffsetFromCurb,3,Alive,Fair,pin oak
OnCurb,3,Alive,Good,honeylocust
OnCurb,10,Alive,Good,ginkgo
OnCurb,11,Alive,Good,green ash
OnCurb,9,Alive,Good,littleleaf linden
OnCurb,4,Alive,Good,sawtooth oak
OnCurb,2,Alive,Fair,sawtooth oak
OnCurb,11,Alive,Good,sawtooth oak
OnCurb,4,Alive,Good,ginkgo
OnCurb,9,Alive,Good,ginkgo
OffsetFromCurb,19,Alive,Good,ginkgo
OffsetFromCurb,15,Alive,Poor,ginkgo
OffsetFromCurb,23,Alive,Good,ginkgo
OnCurb,7,Alive,Good,ginkgo
OnCurb,4,Alive,Good,pin oak
OnCurb,4,Alive,Fair,pin oak
OnCurb,5,Alive,Good,pin oak
OnCurb,16,Alive,Good,Callery pear
OnCurb,7,Alive,Good,Callery pear
OnCurb,4,Alive,Poor,littleleaf linden
OnCurb,8,Alive,Good,Japanese zelkova
OnCurb,3,Alive,Good,ginkgo
OnCurb,7,Alive,Good,ginkgo
OnCurb,9,Alive,Good,red maple
OnCurb,5,Alive,Good,pin oak
OnCurb,8,Alive,Fair,littleleaf linden
OnCurb,11,Alive,Good,littleleaf linden
OnCurb,6,Alive,Good,littleleaf linden
OnCurb,12,Alive,Fair,littleleaf linden
OnCurb,9,Alive,Fair,Norway maple
OnCurb,9,Alive,Good,littleleaf linden
OnCurb,2,Alive,Good,littleleaf linden
OnCurb,3,Alive,Good,European hornbeam
OnCurb,5,Alive,Good,littleleaf linden
OnCurb,3,Alive,Fair,northern red oak
OnCurb,7,Dead,NA,NA
OnCurb,4,Alive,Good,pin oak
OnCurb,4,Alive,Good,pin oak
OnCurb,15,Alive,Good,pin oak
OnCurb,16,Alive,Fair,pin oak
OnCurb,7,Alive,Good,pin oak
OnCurb,2,Alive,Good,littleleaf linden
OnCurb,11,Alive,Poor,littleleaf linden
OnCurb,3,Alive,Good,littleleaf linden
OnCurb,8,Alive,Good,littleleaf linden
OnCurb,11,Alive,Poor,Norway maple
OnCurb,9,Alive,Fair,littleleaf linden
OnCurb,3,Alive,Fair,northern red oak
OnCurb,10,Dead,NA,NA
OnCurb,2,Dead,NA,NA
OnCurb,20,Dead,NA,NA
OnCurb,3,Dead,NA,NA
OnCurb,11,Alive,Good,honeylocust
OnCurb,5,Alive,Good,honeylocust
OnCurb,3,Alive,Good,ginkgo
OnCurb,3,Alive,Good,ginkgo
OnCurb,4,Alive,Poor,Japanese zelkova
OnCurb,10,Alive,Good,northern red oak
OnCurb,4,Alive,Good,sawtooth oak
OnCurb,8,Alive,Fair,Norway maple
OnCurb,11,Alive,Good,Norway maple
OffsetFromCurb,15,Alive,Good,littleleaf linden
OnCurb,11,Alive,Fair,littleleaf linden
OnCurb,12,Alive,Good,littleleaf linden
OnCurb,11,Alive,Fair,littleleaf linden
OnCurb,14,Alive,Good,littleleaf linden
OnCurb,6,Alive,Fair,littleleaf linden
OnCurb,9,Alive,Fair,littleleaf linden
OnCurb,4,Alive,Good,honeylocust
OnCurb,10,Alive,Good,ginkgo
OnCurb,14,Alive,Good,honeylocust
OnCurb,9,Alive,Fair,crab apple
OnCurb,8,Alive,Good,ginkgo
OnCurb,8,Alive,Good,ginkgo
OnCurb,4,Alive,Fair,American linden
OnCurb,13,Alive,Good,ginkgo
OnCurb,4,Alive,Good,honeylocust
OnCurb,10,Alive,Fair,ginkgo
OnCurb,4,Alive,Good,Chinese elm
OnCurb,11,Alive,Good,Japanese zelkova
OnCurb,7,Alive,Poor,Japanese zelkova
OnCurb,3,Dead,NA,NA
OnCurb,5,Alive,Good,Japanese zelkova
OnCurb,0,Dead,NA,NA
OnCurb,5,Dead,NA,NA
OnCurb,7,Alive,Fair,ginkgo
OnCurb,3,Alive,Good,ginkgo
OnCurb,9,Alive,Good,ginkgo
OnCurb,12,Alive,Poor,ginkgo
OnCurb,3,Alive,Good,honeylocust
OnCurb,9,Alive,Good,crab apple
OnCurb,6,Alive,Good,crab apple
OnCurb,12,Alive,Good,ginkgo
OnCurb,4,Alive,Good,ginkgo
OffsetFromCurb,12,Alive,Fair,ginkgo
OnCurb,11,Alive,Good,ginkgo
OffsetFromCurb,21,Alive,Good,ginkgo
OnCurb,11,Alive,Good,green ash
OnCurb,13,Alive,Good,ginkgo
OnCurb,16,Alive,Good,ginkgo
OnCurb,7,Alive,Good,honeylocust
OnCurb,2,Alive,Good,ginkgo
OnCurb,14,Alive,Good,honeylocust
OnCurb,10,Alive,Good,honeylocust
OnCurb,6,Alive,Good,ginkgo
OnCurb,10,Alive,Good,honeylocust
OnCurb,7,Alive,Good,crab apple
OnCurb,4,Alive,Good,ginkgo
OffsetFromCurb,2,Alive,Good,ginkgo
OffsetFromCurb,16,Alive,Good,ginkgo
OnCurb,9,Alive,Fair,honeylocust
OnCurb,3,Alive,Good,ginkgo
OnCurb,5,Alive,Fair,honeylocust
OnCurb,13,Alive,Good,honeylocust
OnCurb,4,Alive,Fair,white ash
OnCurb,3,Alive,Good,crab apple
OnCurb,4,Alive,Good,honeylocust
OnCurb,12,Alive,Good,ginkgo
OffsetFromCurb,8,Alive,Good,crab apple
OnCurb,8,Alive,Good,American linden
OnCurb,3,Alive,Fair,honeylocust
OnCurb,8,Alive,Good,ginkgo
OnCurb,27,Alive,Good,Chinese elm
OnCurb,20,Alive,Good,Chinese elm
OnCurb,8,Alive,Good,Japanese zelkova
OffsetFromCurb,10,Alive,Fair,Japanese zelkova
OnCurb,9,Alive,Fair,northern red oak
OnCurb,4,Dead,NA,NA
OnCurb,11,Alive,Good,honeylocust
OnCurb,10,Alive,Good,ginkgo
OnCurb,16,Alive,Good,swamp white oak
OnCurb,3,Alive,Good,swamp white oak
OnCurb,15,Alive,Good,Callery pear
OnCurb,9,Alive,Good,Callery pear
OnCurb,12,Alive,Fair,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,5,Alive,Poor,Callery pear
OnCurb,5,Alive,Poor,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,20,Dead,NA,NA
OnCurb,3,Alive,Good,Japanese zelkova
OnCurb,4,Alive,Good,Chinese elm
OnCurb,17,Alive,Poor,Chinese elm
OnCurb,2,Alive,Good,Japanese zelkova
OnCurb,0,Stump,NA,NA
OnCurb,0,Stump,NA,NA
OnCurb,7,Alive,Good,Japanese zelkova
OffsetFromCurb,5,Alive,Good,northern red oak
OnCurb,4,Alive,Good,Amur maackia
OnCurb,23,Alive,Good,pin oak
OnCurb,6,Alive,Fair,London planetree
OnCurb,6,Alive,Good,American elm
OnCurb,3,Alive,Good,swamp white oak
OnCurb,14,Alive,Good,Kentucky coffeetree
OnCurb,2,Alive,Fair,Kentucky coffeetree
OnCurb,3,Alive,Good,cherry
OnCurb,8,Alive,Good,cherry
OnCurb,4,Alive,Good,ginkgo
OffsetFromCurb,19,Alive,Good,ginkgo
OnCurb,2,Alive,Good,ginkgo
OnCurb,7,Alive,Fair,purple-leaf plum
OnCurb,12,Alive,Good,green ash
OnCurb,18,Alive,Good,green ash
OnCurb,11,Alive,Fair,Norway maple
OnCurb,15,Alive,Good,London planetree
OnCurb,3,Alive,Good,swamp white oak
OnCurb,5,Alive,Good,honeylocust
OffsetFromCurb,11,Alive,Good,ginkgo
OffsetFromCurb,28,Alive,Good,ginkgo
OnCurb,15,Alive,Good,honeylocust
OnCurb,9,Alive,Good,crab apple
OffsetFromCurb,20,Alive,Good,Norway maple
OffsetFromCurb,26,Alive,Fair,Norway maple
OnCurb,15,Alive,Good,cherry
OnCurb,11,Alive,Good,ginkgo
OnCurb,12,Alive,Good,ginkgo
OnCurb,6,Alive,Good,honeylocust
OnCurb,5,Alive,Good,honeylocust
OnCurb,4,Alive,Good,northern red oak
OnCurb,19,Alive,Good,London planetree
OnCurb,18,Alive,Fair,London planetree
OnCurb,4,Alive,Good,sawtooth oak
OffsetFromCurb,17,Alive,Good,Norway maple
OnCurb,4,Alive,Good,willow oak
OnCurb,8,Alive,Good,honeylocust
OnCurb,3,Alive,Good,ginkgo
OnCurb,3,Alive,Good,ginkgo
OnCurb,4,Alive,Good,ginkgo
OnCurb,15,Alive,Good,honeylocust
OnCurb,5,Alive,Good,willow oak
OnCurb,5,Alive,Good,ginkgo
OnCurb,12,Alive,Fair,ginkgo
OnCurb,8,Alive,Good,honeylocust
OnCurb,10,Alive,Good,honeylocust
OnCurb,14,Alive,Good,honeylocust
OnCurb,4,Alive,Good,American elm
OnCurb,33,Alive,Good,London planetree
OnCurb,3,Alive,Good,littleleaf linden
OnCurb,9,Alive,Good,littleleaf linden
OnCurb,3,Alive,Good,crab apple
OnCurb,7,Alive,Good,honeylocust
OnCurb,10,Alive,Fair,honeylocust
OnCurb,12,Alive,Good,cherry
OnCurb,5,Alive,Good,cherry
OnCurb,7,Alive,Good,cherry
OnCurb,8,Alive,Good,cherry
OnCurb,5,Alive,Good,cherry
OnCurb,26,Alive,Good,London planetree
OnCurb,14,Alive,Good,American elm
OnCurb,13,Alive,Good,American elm
OnCurb,4,Alive,Good,London planetree
OffsetFromCurb,3,Alive,Good,crab apple
OnCurb,3,Alive,Good,ginkgo
OffsetFromCurb,10,Alive,Poor,ginkgo
OnCurb,10,Alive,Good,ginkgo
OnCurb,7,Alive,Good,ginkgo
OnCurb,9,Alive,Good,cherry
OnCurb,6,Alive,Good,cherry
OnCurb,7,Alive,Good,cherry
OnCurb,11,Alive,Good,cherry
OnCurb,2,Alive,Good,purple-leaf plum
OnCurb,12,Alive,Good,cherry
OnCurb,18,Alive,Fair,London planetree
OnCurb,10,Alive,Good,London planetree
OffsetFromCurb,5,Alive,Fair,London planetree
OffsetFromCurb,6,Alive,Good,London planetree
OnCurb,11,Alive,Good,cherry
OnCurb,6,Alive,Good,cherry
OnCurb,13,Alive,Good,American elm
OffsetFromCurb,20,Alive,Good,London planetree
OnCurb,30,Alive,Good,London planetree
OnCurb,8,Alive,Fair,littleleaf linden
OnCurb,7,Alive,Good,littleleaf linden
OnCurb,5,Alive,Good,swamp white oak
OnCurb,12,Alive,Good,London planetree
OnCurb,17,Alive,Good,American elm
OffsetFromCurb,11,Alive,Good,American elm
OnCurb,7,Alive,Good,cherry
OnCurb,4,Alive,Fair,London planetree
OffsetFromCurb,22,Alive,Good,London planetree
OnCurb,4,Alive,Good,American elm
OnCurb,22,Alive,Good,American elm
OnCurb,34,Alive,Good,American elm
OnCurb,14,Alive,Good,London planetree
OnCurb,21,Alive,Good,London planetree
OffsetFromCurb,25,Alive,Good,American elm
OffsetFromCurb,44,Alive,Good,American elm
OnCurb,14,Alive,Good,London planetree
OnCurb,8,Alive,Good,cherry
OnCurb,4,Alive,Good,cherry
OffsetFromCurb,18,Alive,Good,London planetree
OnCurb,17,Alive,Good,American elm
OnCurb,4,Alive,Good,American elm
OffsetFromCurb,16,Alive,Good,American elm
OffsetFromCurb,17,Alive,Good,American elm
OnCurb,13,Alive,Fair,London planetree
OnCurb,9,Alive,Good,American hophornbeam
OnCurb,27,Alive,Good,American elm
OnCurb,3,Alive,Good,swamp white oak
OnCurb,3,Alive,Good,swamp white oak
OnCurb,5,Alive,Good,swamp white oak
OnCurb,2,Alive,Good,swamp white oak
OffsetFromCurb,5,Alive,Good,Oklahoma redbud
OnCurb,3,Alive,Good,swamp white oak
OnCurb,4,Alive,Good,swamp white oak
OffsetFromCurb,20,Alive,Good,American elm
OnCurb,15,Alive,Good,hawthorn
OnCurb,5,Alive,Poor,hawthorn
OnCurb,14,Alive,Good,American elm
OnCurb,4,Alive,Good,American elm
OnCurb,5,Alive,Good,American elm
OnCurb,7,Alive,Good,American elm
OnCurb,12,Alive,Good,cherry
OffsetFromCurb,20,Alive,Good,London planetree
OnCurb,17,Alive,Fair,London planetree
OnCurb,4,Alive,Good,hawthorn
OnCurb,4,Alive,Fair,'Schubert' chokecherry
OffsetFromCurb,4,Alive,Poor,American elm
OffsetFromCurb,3,Alive,Good,American elm
OffsetFromCurb,5,Alive,Good,American elm
OnCurb,5,Alive,Good,willow oak
OffsetFromCurb,4,Alive,Good,American elm
OnCurb,3,Alive,Good,American elm
OnCurb,35,Alive,Good,American elm
OffsetFromCurb,11,Alive,Good,American elm
OffsetFromCurb,11,Alive,Good,London planetree
OnCurb,32,Alive,Good,American elm
OffsetFromCurb,19,Alive,Good,London planetree
OnCurb,29,Alive,Good,London planetree
OnCurb,17,Alive,Good,London planetree
OnCurb,23,Alive,Good,American elm
OnCurb,14,Alive,Good,London planetree
OnCurb,3,Alive,Good,cherry
OnCurb,11,Alive,Good,cherry
OnCurb,20,Alive,Fair,London planetree
OnCurb,28,Alive,Good,American elm
OnCurb,2,Alive,Good,Amur maackia
OnCurb,7,Alive,Good,cherry
OnCurb,1,Alive,Good,purple-leaf plum
OnCurb,6,Alive,Good,cherry
OnCurb,9,Alive,Good,cherry
OnCurb,10,Alive,Good,cherry
OnCurb,11,Alive,Good,cherry
OnCurb,23,Alive,Good,London planetree
OnCurb,6,Alive,Good,Kentucky coffeetree
OnCurb,10,Alive,Fair,ash
OnCurb,7,Alive,Fair,sugar maple
OnCurb,12,Alive,Good,cherry
OnCurb,5,Alive,Good,cherry
OnCurb,11,Alive,Good,cherry
OnCurb,8,Alive,Good,cherry
OnCurb,3,Dead,NA,NA
OnCurb,0,Stump,NA,NA
OnCurb,4,Alive,Good,Chinese elm
OnCurb,9,Alive,Good,Japanese zelkova
OnCurb,6,Alive,Good,Chinese elm
OnCurb,0,Stump,NA,NA
OnCurb,5,Alive,Good,Japanese zelkova
OnCurb,18,Alive,Good,Japanese zelkova
OnCurb,12,Alive,Good,Japanese zelkova
OffsetFromCurb,13,Alive,Good,American elm
OnCurb,31,Alive,Good,American elm
OffsetFromCurb,40,Alive,Good,American elm
OnCurb,5,Alive,Good,purple-leaf plum
OnCurb,28,Alive,Good,London planetree
OnCurb,38,Alive,Fair,London planetree
OffsetFromCurb,3,Alive,Good,American elm
OffsetFromCurb,29,Alive,Good,American elm
OnCurb,12,Alive,Good,cherry
OnCurb,5,Alive,Fair,silver maple
OnCurb,6,Alive,Good,cherry
OnCurb,3,Alive,Good,cherry
OnCurb,6,Alive,Good,cherry
OnCurb,28,Alive,Good,London planetree
OnCurb,7,Alive,Good,Kentucky coffeetree
OnCurb,18,Alive,Good,Kentucky coffeetree
OnCurb,3,Alive,Good,swamp white oak
OnCurb,2,Alive,Good,swamp white oak
OnCurb,5,Alive,Good,cherry
OnCurb,9,Alive,Good,American hophornbeam
OnCurb,7,Alive,Good,American elm
OnCurb,6,Alive,Fair,American elm
OnCurb,4,Alive,Fair,London planetree
OnCurb,4,Alive,Poor,London planetree
OnCurb,5,Alive,Good,willow oak
OnCurb,15,Alive,Good,green ash
OnCurb,11,Alive,Good,green ash
OnCurb,15,Alive,Good,green ash
OnCurb,33,Alive,Good,London planetree
OnCurb,6,Alive,Good,cherry
OnCurb,8,Alive,Good,cherry
OnCurb,3,Alive,Good,cherry
OnCurb,13,Alive,Good,Japanese zelkova
OnCurb,23,Alive,Good,London planetree
OffsetFromCurb,3,Alive,Good,American elm
OnCurb,5,Alive,Good,American hophornbeam
OffsetFromCurb,9,Alive,Good,American elm
OnCurb,12,Alive,Fair,London planetree
OnCurb,7,Alive,Fair,cherry
OnCurb,11,Alive,Good,green ash
OnCurb,6,Alive,Fair,green ash
OnCurb,6,Alive,Good,cherry
OnCurb,16,Alive,Good,London planetree
OnCurb,3,Alive,Good,American elm
OnCurb,11,Alive,Good,green ash
OnCurb,6,Alive,Good,green ash
OnCurb,17,Alive,Good,London planetree
OffsetFromCurb,1,Alive,Good,purple-leaf plum
OffsetFromCurb,12,Alive,Good,cherry
OffsetFromCurb,3,Alive,Good,cherry
OnCurb,19,Alive,Good,London planetree
OffsetFromCurb,2,Alive,Good,American elm
OffsetFromCurb,4,Alive,Good,American elm
OffsetFromCurb,33,Alive,Good,American elm
OnCurb,8,Alive,Good,London planetree
OnCurb,12,Alive,Good,green ash
OnCurb,17,Alive,Good,green ash
OnCurb,12,Alive,Fair,green ash
OffsetFromCurb,6,Alive,Good,American elm
OffsetFromCurb,32,Alive,Good,American elm
OffsetFromCurb,16,Alive,Good,American elm
OnCurb,25,Alive,Good,American elm
OnCurb,2,Alive,Good,swamp white oak
OnCurb,3,Alive,Fair,Japanese tree lilac
OnCurb,4,Alive,Good,Japanese tree lilac
OnCurb,7,Alive,Fair,Callery pear
OnCurb,6,Alive,Good,Callery pear
OnCurb,6,Alive,Good,Callery pear
OnCurb,5,Alive,Good,Callery pear
OnCurb,4,Alive,Good,Callery pear
OnCurb,6,Alive,Good,Callery pear
OnCurb,11,Alive,Good,Callery pear
OnCurb,11,Alive,Good,ginkgo
OnCurb,9,Alive,Good,honeylocust
OnCurb,9,Alive,Good,honeylocust
OnCurb,17,Alive,Good,honeylocust
OnCurb,10,Alive,Good,honeylocust
OnCurb,11,Alive,Poor,London planetree
OffsetFromCurb,21,Alive,Good,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,6,Alive,Good,Callery pear
OnCurb,8,Alive,Good,pin oak
OnCurb,7,Alive,Good,pin oak
OnCurb,10,Alive,Good,pin oak
OffsetFromCurb,14,Alive,Good,pin oak
OnCurb,2,Alive,Good,red maple
OnCurb,2,Alive,Good,red maple
OnCurb,16,Alive,Good,pin oak
OnCurb,5,Alive,Good,pin oak
OnCurb,11,Alive,Fair,London planetree
OnCurb,2,Alive,Fair,pin oak
OnCurb,11,Alive,Poor,London planetree
OnCurb,7,Alive,Good,Callery pear
OnCurb,4,Alive,Fair,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,6,Alive,Good,American linden
OnCurb,9,Alive,Good,honeylocust
OnCurb,9,Alive,Good,ginkgo
OnCurb,5,Alive,Fair,honeylocust
OnCurb,16,Alive,Good,ginkgo
OnCurb,6,Alive,Good,ginkgo
OnCurb,4,Alive,Good,crab apple
OnCurb,11,Alive,Good,Callery pear
OnCurb,16,Alive,Good,Callery pear
OnCurb,3,Alive,Good,Amur maackia
OnCurb,8,Alive,Fair,Callery pear
OnCurb,3,Alive,Good,willow oak
OnCurb,13,Alive,Good,Callery pear
OffsetFromCurb,4,Alive,Fair,American elm
OnCurb,7,Alive,Good,willow oak
OnCurb,11,Alive,Good,American elm
OnCurb,15,Alive,Good,American elm
OnCurb,3,Alive,Fair,London planetree
OnCurb,3,Alive,Fair,red maple
OnCurb,2,Alive,Good,pin oak
OnCurb,20,Alive,Good,pin oak
OnCurb,8,Alive,Good,Callery pear
OffsetFromCurb,5,Alive,Good,Callery pear
OffsetFromCurb,10,Alive,Good,Callery pear
OnCurb,11,Alive,Good,Callery pear
OnCurb,7,Alive,Good,Callery pear
OnCurb,5,Alive,Good,Callery pear
OnCurb,10,Alive,Good,Callery pear
OnCurb,4,Alive,Good,pin oak
OnCurb,3,Alive,Good,American hophornbeam
OnCurb,12,Alive,Good,Callery pear
OnCurb,12,Alive,Good,Callery pear
OnCurb,5,Alive,Good,cherry
OnCurb,9,Alive,Good,cherry
OnCurb,5,Alive,Good,Callery pear
OnCurb,11,Alive,Good,Callery pear
OnCurb,17,Alive,Good,Callery pear
OnCurb,11,Alive,Good,Callery pear
OffsetFromCurb,7,Alive,Good,Callery pear
OnCurb,5,Alive,Good,Callery pear
OnCurb,7,Alive,Good,Callery pear
OnCurb,7,Alive,Good,ginkgo
OnCurb,11,Alive,Good,honeylocust
OnCurb,11,Alive,Poor,Callery pear
OnCurb,9,Alive,Good,Callery pear
OnCurb,9,Alive,Fair,Callery pear
OffsetFromCurb,7,Alive,Good,Callery pear
OnCurb,4,Alive,Good,Callery pear
OnCurb,16,Alive,Good,Callery pear
OnCurb,4,Alive,Good,Callery pear
OnCurb,3,Alive,Fair,Callery pear
OffsetFromCurb,3,Alive,Good,Callery pear
OnCurb,4,Alive,Fair,Callery pear
OnCurb,11,Alive,Good,Callery pear
OnCurb,3,Alive,Good,Callery pear
OnCurb,4,Alive,Good,Callery pear
OnCurb,3,Alive,Good,hawthorn
OnCurb,1,Alive,Good,'Schubert' chokecherry
OnCurb,7,Alive,Good,pin oak
OnCurb,7,Alive,Good,pin oak
OnCurb,11,Alive,Good,pin oak
OnCurb,11,Alive,Good,pin oak
OnCurb,2,Alive,Good,pin oak
OnCurb,10,Alive,Good,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,5,Alive,Good,Callery pear
OnCurb,10,Alive,Good,Callery pear
OnCurb,14,Alive,Good,Callery pear
OnCurb,7,Alive,Good,Callery pear
OnCurb,5,Alive,Good,Callery pear
OnCurb,6,Alive,Good,Callery pear
OffsetFromCurb,4,Alive,Good,Callery pear
OnCurb,9,Alive,Good,Callery pear
OnCurb,18,Alive,Good,pin oak
OnCurb,5,Alive,Fair,pin oak
OnCurb,9,Alive,Fair,pin oak
OnCurb,3,Alive,Good,pin oak
OnCurb,16,Alive,Good,pin oak
OnCurb,7,Alive,Good,pin oak
OnCurb,6,Alive,Good,Callery pear
OnCurb,5,Alive,Good,Callery pear
OffsetFromCurb,8,Alive,Good,Callery pear
OnCurb,5,Alive,Good,Callery pear
OnCurb,3,Alive,Good,Callery pear
OnCurb,13,Alive,Good,Callery pear
OnCurb,12,Alive,Good,Callery pear
OnCurb,4,Alive,Good,American linden
OnCurb,7,Alive,Good,ginkgo
OnCurb,20,Alive,Good,ginkgo
OnCurb,7,Alive,Good,ginkgo
OnCurb,7,Alive,Fair,ginkgo
OnCurb,8,Alive,Good,honeylocust
OnCurb,5,Alive,Good,tree of heaven
OffsetFromCurb,10,Alive,Good,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,9,Alive,Good,Callery pear
OnCurb,14,Alive,Good,Callery pear
OnCurb,6,Alive,Good,Callery pear
OffsetFromCurb,22,Alive,Good,ginkgo
OnCurb,5,Alive,Good,ginkgo
OnCurb,4,Alive,Good,ginkgo
OnCurb,3,Alive,Good,ginkgo
OnCurb,11,Alive,Good,ginkgo
OnCurb,4,Alive,Good,honeylocust
OnCurb,11,Alive,Good,honeylocust
OnCurb,14,Alive,Good,Callery pear
OnCurb,17,Alive,Good,red maple
OnCurb,6,Alive,Good,Callery pear
OnCurb,7,Alive,Fair,Callery pear
OnCurb,6,Alive,Good,Callery pear
OnCurb,15,Alive,Good,pin oak
OnCurb,18,Alive,Good,red maple
OnCurb,10,Alive,Good,Callery pear
OnCurb,7,Alive,Good,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,14,Alive,Good,Callery pear
OnCurb,6,Alive,Good,Callery pear
OnCurb,10,Alive,Good,Callery pear
OnCurb,6,Alive,Fair,Callery pear
OnCurb,11,Alive,Good,Callery pear
OnCurb,12,Alive,Good,pin oak
OnCurb,8,Alive,Fair,pin oak
OnCurb,9,Alive,Good,pin oak
OffsetFromCurb,6,Alive,Good,honeylocust
OnCurb,15,Alive,Good,honeylocust
OnCurb,2,Alive,Good,ginkgo
OnCurb,13,Alive,Good,ginkgo
OnCurb,4,Alive,Good,ginkgo
OnCurb,8,Alive,Good,ginkgo
OnCurb,5,Alive,Good,tree of heaven
OnCurb,25,Alive,Good,pin oak
OnCurb,5,Alive,Fair,pin oak
OnCurb,2,Alive,Fair,ginkgo
OnCurb,18,Alive,Fair,ginkgo
OnCurb,6,Alive,Fair,American linden
OnCurb,2,Alive,Good,honeylocust
OnCurb,14,Alive,Good,ginkgo
OnCurb,3,Alive,Good,ginkgo
OnCurb,6,Alive,Poor,American linden
OffsetFromCurb,7,Alive,Good,crab apple
OnCurb,8,Alive,Good,honeylocust
OnCurb,5,Alive,Good,honeylocust
OnCurb,19,Alive,Good,Callery pear
OnCurb,12,Alive,Fair,Callery pear
OnCurb,4,Alive,Fair,pin oak
OnCurb,4,Alive,Fair,pin oak
OnCurb,14,Alive,Good,pin oak
OnCurb,7,Alive,Good,ginkgo
OffsetFromCurb,9,Alive,Good,pin oak
OnCurb,11,Alive,Fair,Callery pear
OnCurb,5,Alive,Fair,Callery pear
OnCurb,4,Alive,Good,Callery pear
OnCurb,7,Alive,Fair,Callery pear
OnCurb,7,Alive,Fair,silver linden
OnCurb,13,Alive,Good,Callery pear
OffsetFromCurb,3,Alive,Good,Callery pear
OffsetFromCurb,8,Alive,Good,Callery pear
OnCurb,11,Alive,Good,Callery pear
OnCurb,10,Alive,Good,Callery pear
OnCurb,8,Alive,Good,Callery pear
OnCurb,4,Alive,Poor,American linden
OnCurb,9,Alive,Good,honeylocust
OnCurb,12,Alive,Good,honeylocust
OnCurb,8,Alive,Poor,ginkgo
OnCurb,6,Alive,Good,ginkgo
OffsetFromCurb,5,Alive,Good,ginkgo
OnCurb,19,Alive,Poor,honeylocust
OnCurb,12,Alive,Good,honeylocust
OnCurb,13,Alive,Good,ginkgo
OffsetFromCurb,3,Alive,Fair,pin oak
OnCurb,6,Alive,Good,pin oak
OnCurb,9,Alive,Good,pin oak
OnCurb,10,Alive,Good,pin oak
OnCurb,9,Alive,Good,Callery pear
OnCurb,14,Alive,Fair,silver linden
OnCurb,7,Alive,Fair,silver linden
OnCurb,9,Alive,Good,pin oak
OffsetFromCurb,10,Alive,Good,pin oak
OnCurb,16,Alive,Good,pin oak
OnCurb,5,Alive,Good,pin oak
OnCurb,21,Alive,Good,pin oak
OnCurb,5,Alive,Good,red maple
OnCurb,3,Alive,Good,pin oak
OnCurb,9,Alive,Fair,pin oak
OnCurb,10,Alive,Good,pin oak
OnCurb,12,Alive,Good,pin oak
OnCurb,4,Alive,Good,blackgum
OnCurb,3,Alive,Fair,English oak
OnCurb,14,Alive,Good,ginkgo
OnCurb,11,Alive,Good,honeylocust
OnCurb,10,Alive,Fair,honeylocust
OffsetFromCurb,15,Alive,Good,ginkgo
OnCurb,12,Alive,Good,honeylocust
OnCurb,16,Alive,Good,pin oak
OnCurb,8,Alive,Good,pin oak
OnCurb,7,Alive,Good,pin oak
OnCurb,6,Alive,Good,pin oak
OnCurb,4,Alive,Good,Callery pear
OnCurb,7,Alive,Good,Callery pear
OnCurb,4,Alive,Good,Callery pear
OnCurb,9,Alive,Fair,silver linden
OnCurb,8,Alive,Good,Callery pear
OnCurb,7,Alive,Good,Callery pear
OnCurb,3,Alive,Good,ginkgo
OnCurb,6,Alive,Good,ginkgo
OnCurb,17,Alive,Good,ginkgo
OnCurb,8,Alive,Good,ginkgo
OffsetFromCurb,23,Alive,Good,ginkgo
OnCurb,11,Alive,Good,honeylocust
OnCurb,9,Alive,Good,honeylocust
